feature_name,feature_group,f_score,p_value,adhd_mean,control_mean,mean_difference,abs_mean_difference
C3_C4_std_mean_diff,asymmetry,1.0317705726915738,0.31180394250297827,1.25706095034632,14.403114004518521,-13.146053054172201,13.146053054172201
F4_psd_12hz_mean,psd_bin,1.0263269949731757,0.3130783277534142,257.61192849629236,229.21465375260954,28.39727474368283,28.39727474368283
T8_psd_8hz_std,psd_bin,1.0249193597808894,0.31340898150952473,439.3124020072259,983.0455836651964,-543.7331816579706,543.7331816579706
T8_psd_8hz_mean,psd_bin,1.0184994433604404,0.31492286925374074,443.144341282692,568.4086405163655,-125.26429923367351,125.26429923367351
P4_psd_20hz_std,psd_bin,1.0162282843392856,0.31546074244473254,78.73027445834036,216.758784191757,-138.02850973341663,138.02850973341663
Cz_psd_22hz_std,psd_bin,1.0124957901750207,0.3163473371626134,65.70829271226363,136.66206273913946,-70.95377002687583,70.95377002687583
O2_std_std,time_domain,1.0123418164206446,0.316383981818123,46.768929680145064,57.677362197410886,-10.908432517265823,10.908432517265823
O2_rms_std,time_domain,1.0123418164206446,0.316383981818123,46.768929680145064,57.677362197410886,-10.908432517265823,10.908432517265823
P3_line_length_mean,time_domain,1.0109993011411527,0.31670372864054164,22594.60917581524,21644.153034016803,950.4561417984369,950.4561417984369
Fz_psd_2hz_std,psd_bin,1.0077916351836245,0.31746942966849,12335.942408727731,16034.151710122234,-3698.209301394503,3698.209301394503
Cz_gamma_rel_std,frequency_band,1.0058084035982726,0.3179440714650956,0.0050407163850815975,0.004110532292380163,0.0009301840927014348,0.0009301840927014348
P3_kurtosis_std,time_domain,1.0015720438821165,0.31896109914499643,1.7032708242168595,2.0869180358152772,-0.38364721159841775,0.38364721159841775
Fz_beta_abs_mean,frequency_band,0.9983029048891595,0.3197488727865977,2296.520043612735,1807.1729010806496,489.3471425320856,489.3471425320856
P8_psd_8hz_mean,psd_bin,0.9960282641775752,0.32029852175262497,374.73191153720745,499.5720104277733,-124.84009889056586,124.84009889056586
F4_psd_14hz_std,psd_bin,0.9925236890514835,0.32114783096992106,164.55494505360826,232.27403184750435,-67.71908679389608,67.71908679389608
P7_P8_hjorth_mobility_mean_diff,asymmetry,0.9923434892515304,0.32119158189789476,-0.00013366265310114673,-0.02553740457521126,0.025403741922110114,0.025403741922110114
F4_psd_16hz_std,psd_bin,0.9906881099510738,0.321593864060322,158.25862264955893,337.3039504028677,-179.04532775330878,179.04532775330878
Fp2_psd_22hz_mean,psd_bin,0.9900960713700617,0.32173790086070764,191.916218528193,156.8093330111693,35.10688551702373,35.10688551702373
C4_ptp_mean,time_domain,0.9798633449103852,0.3242410288959042,965.6088330271955,1049.943739175996,-84.33490614880043,84.33490614880043
P7_psd_24hz_mean,psd_bin,0.9757468285782829,0.3252553250898782,81.41244816111792,94.34287032462711,-12.930422163509192,12.930422163509192
P8_gamma_abs_std,frequency_band,0.9641515280745884,0.3281352304452033,290.69895087350443,593.2475836457953,-302.5486327722909,302.5486327722909
P3_psd_26hz_mean,psd_bin,0.9622351562862107,0.3286144752813196,56.97818036949979,75.50885948513289,-18.5306791156331,18.5306791156331
C4_psd_18hz_std,psd_bin,0.9604524755074205,0.3290611283833358,100.35765163210736,262.76573439232027,-162.4080827602129,162.4080827602129
Fz_psd_18hz_mean,psd_bin,0.9592475723554836,0.32936347911330255,171.12009198849185,134.69419066366348,36.425901324828374,36.425901324828374
F8_rms_std,time_domain,0.9562385288610344,0.3301201768442462,68.1153088242132,78.47376024515324,-10.358451420940042,10.358451420940042
F8_std_std,time_domain,0.9562385288609653,0.3301201768442631,68.1153088242132,78.47376024515324,-10.358451420940042,10.358451420940042
F4_alpha_abs_std,frequency_band,0.9547946387535544,0.33048410607757084,1117.589252324734,2009.8100906050872,-892.2208382803533,892.2208382803533
P8_psd_26hz_std,psd_bin,0.9541935592013943,0.33063576546921636,79.53373154214327,130.37894393648506,-50.845212394341786,50.845212394341786
F3_alpha_rel_std,frequency_band,0.9526847286855863,0.3310168726864525,0.044855726922691734,0.04177799117023716,0.003077735752454576,0.003077735752454576
Fz_gamma_rel_std,frequency_band,0.9445046009358944,0.333093350213322,0.003486389788682422,0.0030745650121510376,0.00041182477653138464,0.00041182477653138464
C4_psd_20hz_std,psd_bin,0.944247297323361,0.33315894894611664,83.14533530408822,242.1194246135284,-158.97408930944016,158.97408930944016
C4_psd_4hz_mean,psd_bin,0.9400849070579276,0.3342225571618941,2103.4525778028396,2518.4284203295697,-414.97584252673005,414.97584252673005
Fp1_Fp2_theta_beta_ratio_mean_diff,asymmetry,0.9390413805659448,0.3344899243701839,0.26365985156041244,0.5232214703455375,-0.259561618785125,0.259561618785125
Fp1_ptp_mean,time_domain,0.9384488102899473,0.33464187810409673,1354.3917272918582,1457.669164472235,-103.27743718037686,103.27743718037686
P3_psd_6hz_std,psd_bin,0.9374406108502994,0.3349006261607954,1194.2833410060064,1785.7514516575216,-591.4681106515152,591.4681106515152
F4_psd_26hz_mean,psd_bin,0.9297227859878419,0.33689032657977225,66.79933613650178,55.32852109204559,11.470815044456188,11.470815044456188
Fz_psd_20hz_mean,psd_bin,0.9281401814519228,0.3373003023193467,175.02214165415222,121.4212142685091,53.60092738564312,53.60092738564312
F3_psd_20hz_std,psd_bin,0.9268517622436316,0.3376345671203189,86.67086228901358,160.87172407205364,-74.20086178304005,74.20086178304005
T7_beta_alpha_ratio_mean,band_ratio,0.925180826204843,0.33806873883021304,1.2818067851156232,1.1226337123881271,0.15917307272749603,0.15917307272749603
F7_alpha_abs_std,frequency_band,0.9236284160124071,0.33847279023313825,1249.659324371345,1962.4273779633681,-712.7680535920231,712.7680535920231
C4_psd_16hz_std,psd_bin,0.9208530806638744,0.3391967673535018,139.0288325246359,308.62760264630094,-169.59877012166504,169.59877012166504
F7_theta_rel_mean,frequency_band,0.9182634540903447,0.33987419340225067,0.16251342368404645,0.1540084643033811,0.008504959380665339,0.008504959380665339
P7_line_length_std,time_domain,0.9177336137081993,0.3400130214328354,2891.200262529672,3354.381205042015,-463.18094251234334,463.18094251234334
O2_theta_alpha_ratio_std,band_ratio,0.9165369175553444,0.34032686116175637,1.0395111511276467,1.1298367184206142,-0.09032556729296748,0.09032556729296748
F3_alpha_abs_std,frequency_band,0.916137105648433,0.3404318014496833,1222.129008141403,1840.5746568501604,-618.4456487087575,618.4456487087575
T8_psd_14hz_std,psd_bin,0.9152193961122896,0.34067284255276375,143.0484076143596,212.5670534660987,-69.51864585173911,69.51864585173911
T8_psd_16hz_std,psd_bin,0.9139078433545972,0.3410177307661837,137.94840002103294,310.8372383321911,-172.88883831115814,172.88883831115814
F8_ptp_mean,time_domain,0.9138451880946243,0.3410342185613273,1089.8293846329989,1187.4252270543159,-97.595842421317,97.595842421317
Cz_beta_abs_mean,frequency_band,0.9037433571308127,0.34370675531365824,1612.3068523824802,2167.3603828806267,-555.0535304981465,555.0535304981465
C4_std_mean,time_domain,0.8999976687097221,0.3447049560197539,152.96119963211416,163.64780978684453,-10.686610154730374,10.686610154730374
C4_rms_mean,time_domain,0.8999976687097221,0.3447049560197539,152.96119963211416,163.64780978684453,-10.686610154730374,10.686610154730374
F3_psd_8hz_std,psd_bin,0.8983108090721341,0.34515578324769103,686.8439309132671,1022.1743929566444,-335.33046204337734,335.33046204337734
C4_beta_abs_std,frequency_band,0.8980707761214215,0.34521999938109693,894.13171081527,2292.5852642603663,-1398.4535534450963,1398.4535534450963
F7_psd_12hz_std,psd_bin,0.896924321235389,0.3455269359440183,240.14110248906042,339.4471983331492,-99.30609584408876,99.30609584408876
P3_P4_std_mean_diff,asymmetry,0.896556581198689,0.3456254686322613,4.033366097909108,17.035044935637135,-13.001678837728026,13.001678837728026
Fp2_beta_alpha_ratio_mean,band_ratio,0.8959343209193572,0.3457922851238846,1.7664647738397123,1.5589004319489699,0.20756434189074247,0.20756434189074247
C3_psd_22hz_mean,psd_bin,0.8959198141009331,0.34579617544469055,78.28632317758847,66.1971798807839,12.089143296804565,12.089143296804565
Fz_beta_alpha_ratio_mean,band_ratio,0.8942300345168088,0.34624973594451736,0.9515661733892912,0.890845811302688,0.06072036208660314,0.06072036208660314
Fp2_beta_rel_mean,frequency_band,0.8934768031563164,0.3464521755629173,0.11017175123706494,0.09928143924233186,0.010890311994733073,0.010890311994733073
F7_ptp_std,time_domain,0.8931026241194321,0.3465528006010139,587.9472620712623,659.8489769642966,-71.9017148930343,71.9017148930343
T7_psd_16hz_std,psd_bin,0.8893801564663483,0.34755603324417716,112.88758982903265,256.035429109606,-143.14783928057335,143.14783928057335
Fp2_psd_2hz_std,psd_bin,0.8853377826851663,0.3486499873692044,22739.4125656619,17974.619659052503,4764.792906609397,4764.792906609397
T7_psd_14hz_mean,psd_bin,0.8832270920227229,0.3492230600680357,126.93674325631613,153.24505446234465,-26.30831120602852,26.30831120602852
Fp2_psd_20hz_std,psd_bin,0.8821295414082234,0.34952156569531556,144.0404811902511,287.5478213532898,-143.5073401630387,143.5073401630387
P3_psd_24hz_std,psd_bin,0.8796806199476485,0.35018887177620994,66.31626861160059,256.6298643472108,-190.3135957356102,190.3135957356102
F8_theta_abs_mean,frequency_band,0.8781409036156277,0.3506093238371144,3984.5956955145098,4778.395115304332,-793.799419789822,793.799419789822
P4_delta_rel_std,frequency_band,0.8770058720617638,0.3509197119209464,0.1266273613056391,0.13110438507134423,-0.004477023765705135,0.004477023765705135
Fp2_psd_16hz_std,psd_bin,0.8766766381193207,0.3510098155010555,200.22044973185916,385.70606324038823,-185.48561350852907,185.48561350852907
Fp2_psd_14hz_std,psd_bin,0.8764224568256089,0.35107940067069576,179.3937961522048,240.39542804340942,-61.001631891204624,61.001631891204624
C4_theta_abs_mean,frequency_band,0.8753632861479571,0.35136956536578023,4312.122032782388,4995.646520180561,-683.5244873981737,683.5244873981737
F4_psd_8hz_std,psd_bin,0.8730117452486637,0.3520149597719541,628.506178958084,1064.740075342482,-436.233896384398,436.233896384398
P4_psd_28hz_std,psd_bin,0.8722305049532428,0.35222973642498223,36.114473535355515,110.19645026392168,-74.08197672856616,74.08197672856616
C4_beta_alpha_ratio_mean,band_ratio,0.8716771147903838,0.35238198212696725,0.8036931835132908,0.7375333859132092,0.06615979760008162,0.06615979760008162
P8_delta_abs_mean,frequency_band,0.8701086702849181,0.35281397623480426,18201.725151227227,25036.57832786816,-6834.853176640932,6834.853176640932
Cz_psd_28hz_mean,psd_bin,0.8595895182504201,0.35573018788421207,44.029541931914565,64.8757036496664,-20.84616171775184,20.84616171775184
F8_psd_14hz_std,psd_bin,0.85052489475558,0.35826992358482923,148.14967159029217,212.51777072867318,-64.36809913838101,64.36809913838101
T8_psd_2hz_mean,psd_bin,0.8475722735099303,0.3591026104190438,8359.384357540068,10736.097372552671,-2376.713015012603,2376.713015012603
F4_psd_18hz_std,psd_bin,0.8449953316031417,0.3598315439032532,118.14618381822848,266.5908101104736,-148.44462629224515,148.44462629224515
Cz_psd_8hz_mean,psd_bin,0.8444970215351616,0.35997273650262673,974.1743257360073,1182.0845879806327,-207.91026224462541,207.91026224462541
P8_theta_abs_mean,frequency_band,0.8428535166044011,0.36043895733199105,2619.0897984131875,3306.5439219423793,-687.4541235291917,687.4541235291917
T7_line_length_std,time_domain,0.8407806028024948,0.3610281872532658,2666.356169760194,3026.0401153536163,-359.6839455934223,359.6839455934223
P7_psd_16hz_std,psd_bin,0.8397678935223313,0.3613165386251712,149.43904100101523,275.89747490869706,-126.45843390768184,126.45843390768184
P3_psd_4hz_std,psd_bin,0.8366919213978038,0.36219433420617475,2864.1841821975304,3679.9121342391245,-815.7279520415941,815.7279520415941
O2_psd_22hz_std,psd_bin,0.8355300110921995,0.3625266826737036,322.23508271272414,116.68221690560684,205.5528658071173,205.5528658071173
T8_psd_18hz_std,psd_bin,0.8350388868927598,0.3626672896457759,121.4443052015289,254.5973727428158,-133.15306754128687,133.15306754128687
F8_alpha_abs_mean,frequency_band,0.8293690682991606,0.3642960528666185,1429.4109142200964,1668.0873253936657,-238.67641117356925,238.67641117356925
Fz_psd_28hz_std,psd_bin,0.828862192638944,0.3644421588576118,115.66141145374222,40.13824647975104,75.52316497399119,75.52316497399119
T7_psd_28hz_mean,psd_bin,0.828626687913118,0.3645100704887563,49.4090484602904,41.200481177608616,8.208567282681784,8.208567282681784
T8_std_std,time_domain,0.8218635271075934,0.3664679036222651,66.23023287555914,76.6229987489562,-10.392765873397067,10.392765873397067
T8_rms_std,time_domain,0.8218635271075934,0.3664679036222651,66.23023287555914,76.6229987489562,-10.392765873397067,10.392765873397067
T7_psd_14hz_std,psd_bin,0.8206509743252388,0.36682047263612727,140.34531332136322,240.50612916345284,-100.16081584208962,100.16081584208962
P4_skew_std,time_domain,0.819365189049596,0.36719485393348916,0.46099235986447357,0.5010494502365822,-0.04005709037210864,0.04005709037210864
F8_psd_18hz_std,psd_bin,0.8190933702268158,0.3672740677376328,113.45105297354766,252.73708831163378,-139.28603533808612,139.28603533808612
F8_psd_8hz_mean,psd_bin,0.8175098289158278,0.36773602160664487,527.5677788208045,634.8485200639424,-107.28074124313787,107.28074124313787
O2_psd_22hz_mean,psd_bin,0.816617853926975,0.3679965887883133,197.1578395810618,134.67131100526615,62.48652857579566,62.48652857579566
P8_hjorth_activity_std,hjorth,0.8163181276549313,0.3680842040625676,34823.63060009073,48726.5121178605,-13902.881517769769,13902.881517769769
P8_psd_20hz_mean,psd_bin,0.8162267234864243,0.3681109289301635,119.88970041133835,158.72058522175928,-38.830884810420926,38.830884810420926
F7_line_length_std,time_domain,0.8144226711901495,0.3686389572029033,3144.967236775718,3601.671790574535,-456.70455379881696,456.70455379881696
P7_psd_30hz_std,psd_bin,0.812594246585287,0.3691752035899445,49.17461564499648,64.02356350790501,-14.848947862908531,14.848947862908531
F8_psd_20hz_std,psd_bin,0.8082610879503551,0.3704504274106345,101.76954340501234,247.420801019698,-145.65125761468565,145.65125761468565
Fp1_skew_std,time_domain,0.807137849833732,0.3707819999977914,0.6575982711686892,0.7028861987702208,-0.04528792760153166,0.04528792760153166
Fp2_alpha_abs_std,frequency_band,0.8052474737440805,0.37134096972819497,1326.1090889138334,2107.247619657569,-781.1385307437356,781.1385307437356
F4_psd_10hz_std,psd_bin,0.805051723733694,0.3713989192337044,370.11767985759985,552.3577768309268,-182.24009697332696,182.24009697332696
Cz_psd_20hz_mean,psd_bin,0.8043470363976111,0.3716076391079204,102.71378141415258,143.9253013787121,-41.21151996455953,41.21151996455953
F8_psd_2hz_mean,psd_bin,0.8033927315815371,0.3718905559745096,9647.104194994761,11876.269286218956,-2229.165091224195,2229.165091224195
C4_psd_26hz_std,psd_bin,0.8017118912132238,0.37238960251146225,43.31538921451437,81.64811118372515,-38.33272196921078,38.33272196921078
O1_psd_16hz_mean,psd_bin,0.7977949780850027,0.3735562143434932,224.33708385673398,262.2052979560514,-37.86821409931744,37.86821409931744
O2_psd_6hz_mean,psd_bin,0.7971154277552027,0.3737591359605461,913.7396523403379,1098.7729359441978,-185.0332836038599,185.0332836038599
C3_psd_12hz_mean,psd_bin,0.7949756530467489,0.3743991149344271,272.02646634272213,241.6704760001282,30.35599034259394,30.35599034259394
Fz_psd_8hz_mean,psd_bin,0.7944543412325602,0.3745552669993546,1051.3490017750735,930.2447040127656,121.10429776230785,121.10429776230785
P4_alpha_abs_std,frequency_band,0.7860855009784425,0.3770747008897458,1336.7363083222267,2187.5697238908597,-850.833415568633,850.833415568633
T7_beta_abs_std,frequency_band,0.7851513730963878,0.3773574069683452,835.7472072811964,1659.8696470933132,-824.1224398121168,824.1224398121168
F8_psd_28hz_std,psd_bin,0.7824777704762597,0.3781682139602057,48.451612451216235,118.68440852925498,-70.23279607803875,70.23279607803875
P8_psd_18hz_mean,psd_bin,0.7820958144042358,0.3782842491719156,128.73316411987165,160.4560592183093,-31.722895098437647,31.722895098437647
Cz_std_mean,time_domain,0.780248689239665,0.37884610499524074,151.95000458201247,161.78318112011493,-9.833176538102464,9.833176538102464
Cz_rms_mean,time_domain,0.780248689239665,0.37884610499524074,151.95000458201247,161.78318112011493,-9.833176538102464,9.833176538102464
O1_psd_4hz_std,psd_bin,0.7790393558337094,0.3792146005242224,3042.266711706492,4022.4516582731,-980.1849465666078,980.1849465666078
Cz_theta_abs_mean,frequency_band,0.7765165226707165,0.3799849738273394,4794.575788756324,5447.603020487499,-653.0272317311747,653.0272317311747
O2_psd_4hz_std,psd_bin,0.7734778812282378,0.38091581366623917,2291.629739427347,3002.876292682321,-711.2465532549741,711.2465532549741
C4_psd_28hz_std,psd_bin,0.7720988267271546,0.38133933665084674,41.871796133456755,117.1567584059575,-75.28496227250075,75.28496227250075
T8_hjorth_complexity_std,hjorth,0.7701292626624369,0.38194537622664415,0.6747695769052369,0.7339068478031916,-0.05913727089795473,0.05913727089795473
P8_psd_22hz_std,psd_bin,0.7619181951101835,0.3844868093997337,102.66558370432367,162.40266285649582,-59.73707915217216,59.73707915217216
C4_alpha_abs_std,frequency_band,0.7599027841233086,0.3851142997181054,1598.3801140097037,2457.90288811244,-859.5227741027363,859.5227741027363
F7_psd_16hz_mean,psd_bin,0.7568202712032382,0.3860768685226983,137.50675781574697,164.1088585412134,-26.602100725466443,26.602100725466443
F8_beta_abs_std,frequency_band,0.7541289950387731,0.38692008951492596,1041.7551315652252,2296.982733580018,-1255.2276020147926,1255.2276020147926
F7_psd_14hz_std,psd_bin,0.7503010807468553,0.3881239990601705,185.5215460718881,293.9729188950241,-108.45137282313601,108.45137282313601
C4_psd_8hz_mean,psd_bin,0.7492102912141724,0.38846804650820566,801.5944805738316,966.0405276152585,-164.44604704142694,164.44604704142694
T7_psd_4hz_std,psd_bin,0.7488614500698108,0.3885781675336546,2728.730664108284,3351.862509941805,-623.1318458335209,623.1318458335209
P4_psd_24hz_std,psd_bin,0.7476131896837908,0.3889725823162069,55.50833448948254,93.94618282782655,-38.437848338344004,38.437848338344004
C3_psd_30hz_mean,psd_bin,0.7465028171893956,0.3893239127920469,26.70620746349206,23.28918395219363,3.4170235112984315,3.4170235112984315
F8_psd_8hz_std,psd_bin,0.7452142676208255,0.38973219289428584,568.7147767287283,1019.4200654435869,-450.7052887148585,450.7052887148585
F7_psd_8hz_std,psd_bin,0.7439107207545633,0.3901458527965407,631.364914349538,963.7468465101675,-332.3819321606295,332.3819321606295
Pz_psd_20hz_std,psd_bin,0.7422876527253373,0.39066179274390356,77.43326430275029,140.6570442900253,-63.22377998727502,63.22377998727502
F4_beta_abs_std,frequency_band,0.7415058256694006,0.39091067066775953,997.990747426036,2222.827274581125,-1224.836527155089,1224.836527155089
P4_psd_18hz_mean,psd_bin,0.7403236873965943,0.391287413757187,115.81955701600171,144.66266304973885,-28.843106033737143,28.843106033737143
Fp2_zero_crossing_rate_std,time_domain,0.7354900910568756,0.39283333094651995,0.026564995690001824,0.025543101271935605,0.0010218944180662194,0.0010218944180662194
Fz_psd_22hz_std,psd_bin,0.7339664734518818,0.39332245621478956,221.96381116048482,96.34157548826508,125.62223567221974,125.62223567221974
Fz_psd_30hz_std,psd_bin,0.7322943625236984,0.3938602672692879,40.30593508693451,25.84500657165643,14.46092851527808,14.46092851527808
P4_psd_26hz_std,psd_bin,0.730633723267813,0.39439544338672294,42.02563325074721,75.42985002586592,-33.404216775118705,33.404216775118705
C4_psd_4hz_std,psd_bin,0.7299291368298533,0.39462282971501694,2309.1450357823664,2937.7740509022638,-628.6290151198973,628.6290151198973
F7_psd_22hz_std,psd_bin,0.7280557451696171,0.3952283419584621,100.93011918876161,138.04537067301675,-37.11525148425514,37.11525148425514
F8_psd_16hz_std,psd_bin,0.7265190869361051,0.39572602305273785,179.57587797251892,334.8510980040107,-155.27522003149176,155.27522003149176
P7_hjorth_mobility_std,hjorth,0.720568054405358,0.3976620131314277,0.08337480392469986,0.07854367485157529,0.004831129073124565,0.004831129073124565
F3_F4_beta_rel_mean_diff,asymmetry,0.7198489956631439,0.3978968697287786,-0.011657256107650655,-0.007195175790661191,-0.004462080316989464,0.004462080316989464
O1_psd_20hz_std,psd_bin,0.7120096840066017,0.40047048983883604,139.3105389218527,205.66523940300618,-66.35470048115349,66.35470048115349
T7_psd_10hz_mean,psd_bin,0.7020032761858506,0.40379105581633656,436.0644406830188,377.7379328731016,58.32650780991719,58.32650780991719
O2_psd_6hz_std,psd_bin,0.6995435443035168,0.404613482560485,1032.2232125646908,1556.5854196528437,-524.3622070881529,524.3622070881529
F4_delta_rel_std,frequency_band,0.6984267159486918,0.4049877135962201,0.1290811287478866,0.13328313056298793,-0.0042020018151013305,0.0042020018151013305
C3_psd_10hz_mean,psd_bin,0.6971446529277344,0.40541793975735085,898.1813334129819,755.0570887459257,143.12424466705613,143.12424466705613
C4_psd_14hz_std,psd_bin,0.6941585434886325,0.4064226092475114,162.74567586796732,227.93287486022166,-65.18719899225434,65.18719899225434
Pz_psd_6hz_std,psd_bin,0.6912693814759521,0.407398155394862,1104.6112667206035,1551.7791288478518,-447.1678621272483,447.1678621272483
T8_psd_30hz_mean,psd_bin,0.690689169538601,0.40759448433656753,62.93675852262089,53.523939917008015,9.412818605612877,9.412818605612877
O1_psd_10hz_mean,psd_bin,0.6905370535064854,0.4076459796205991,671.7433524714048,571.296055854111,100.44729661729377,100.44729661729377
C3_psd_24hz_std,psd_bin,0.6890482106216139,0.4081504994042867,56.4542108671283,45.74663012540156,10.707580741726744,10.707580741726744
F3_psd_26hz_mean,psd_bin,0.6879102662653519,0.4085367330529083,53.81768711171327,48.02241936672116,5.79526774499211,5.79526774499211
P3_psd_24hz_mean,psd_bin,0.6854471645492646,0.40937459464060966,72.50073912680577,108.9489195420912,-36.448180415285435,36.448180415285435
F3_psd_14hz_std,psd_bin,0.6798576404002603,0.4112854136138092,187.53550071809167,289.68421845201914,-102.14871773392747,102.14871773392747
P7_psd_18hz_std,psd_bin,0.6796566026037155,0.41135438584279216,123.32109098362777,173.7399920565347,-50.418901072906934,50.418901072906934
F7_psd_20hz_std,psd_bin,0.6763705188664787,0.4124842155807501,111.97148760084815,175.15517957909464,-63.183691978246486,63.183691978246486
P4_theta_alpha_ratio_mean,band_ratio,0.674536706747385,0.41311672598580285,2.1260939107459684,2.272401413407591,-0.14630750266162273,0.14630750266162273
P7_beta_abs_std,frequency_band,0.6728137951278651,0.41371229967275225,1164.6063254669962,1981.7358015356779,-817.1294760686817,817.1294760686817
C4_psd_12hz_mean,psd_bin,0.6724294009956672,0.4138453507609716,281.07621549256675,250.1573808040261,30.91883468854064,30.91883468854064
P8_psd_24hz_std,psd_bin,0.672281879082166,0.4138964297156149,84.21044391889437,131.15838000894502,-46.947936090050646,46.947936090050646
Fp2_beta_abs_std,frequency_band,0.6687262643033813,0.4151303944828536,1239.1001475629864,2435.157283979234,-1196.0571364162474,1196.0571364162474
C3_psd_20hz_std,psd_bin,0.6654414873759447,0.41627524578580477,73.90510037871972,132.90694546000324,-59.00184508128352,59.00184508128352
O1_psd_14hz_std,psd_bin,0.6648439911715208,0.41648399907478173,261.93907841512413,362.6278950950226,-100.68881667989848,100.68881667989848
T8_beta_abs_std,frequency_band,0.6645638830776212,0.4165819171062082,1228.2480278996907,2359.194295343329,-1130.9462674436384,1130.9462674436384
O1_psd_8hz_std,psd_bin,0.6639056608081836,0.4168121487903018,720.8318406702355,1073.3801381231383,-352.54829745290283,352.54829745290283
F4_theta_alpha_ratio_mean,band_ratio,0.6633803397581736,0.41699603100315763,2.538804040373913,2.674292106279734,-0.13548806590582085,0.13548806590582085
P7_psd_30hz_mean,psd_bin,0.661739414525155,0.41757119856158376,53.51479169766639,60.40175314504352,-6.886961447377132,6.886961447377132
P8_hjorth_complexity_std,hjorth,0.6604216089029048,0.41803396774966195,0.5650840051289546,0.614648482831171,-0.04956447770221639,0.04956447770221639
Fp2_psd_10hz_std,psd_bin,0.657827372669153,0.4189472231565835,411.79941509064867,562.9957687014629,-151.19635361081424,151.19635361081424
Cz_kurtosis_std,time_domain,0.655378397858138,0.41981208845352114,1.683067581388912,2.003826374964533,-0.32075879357562087,0.32075879357562087
Fp1_psd_14hz_std,psd_bin,0.650705489498952,0.4214697984320088,203.11064331543596,287.74684043510695,-84.63619711967098,84.63619711967098
C4_psd_6hz_mean,psd_bin,0.6497084850333086,0.42182475846775425,1028.7350084712223,1171.5662315090767,-142.83122303785444,142.83122303785444
T8_delta_abs_std,frequency_band,0.6496681009943582,0.4218391457351701,36993.04115184523,46314.19583116218,-9321.154679316947,9321.154679316947
T8_psd_4hz_mean,psd_bin,0.6492531464391558,0.42198702074935557,1805.161482633043,2099.3250440914094,-294.1635614583663,294.1635614583663
F7_psd_28hz_mean,psd_bin,0.6485836738614442,0.4222257614805859,61.51811125669324,53.954067959944,7.56404329674924,7.56404329674924
P4_line_length_mean,time_domain,0.644521735423766,0.42367866302416923,20525.35916940887,19803.00639467907,722.3527747297994,722.3527747297994
Fp2_psd_12hz_mean,psd_bin,0.6430108145785929,0.42422102414632357,285.08999729960397,257.8867745246212,27.20322277498275,27.20322277498275
F8_alpha_abs_std,frequency_band,0.6406793299436244,0.42505999523191196,1217.8190465499536,2002.1728467843584,-784.3538002344048,784.3538002344048
F4_theta_alpha_ratio_std,band_ratio,0.6402322469569629,0.4252211619716628,1.295755839731725,1.3894729151792096,-0.09371707544748453,0.09371707544748453
T8_alpha_abs_std,frequency_band,0.6391526392503517,0.4256107257127669,1149.6260778072253,1905.3123646262122,-755.6862868189869,755.6862868189869
C3_alpha_abs_std,frequency_band,0.6387388477408424,0.4257601806709703,1534.6921614909,2042.1950484217464,-507.50288693084644,507.50288693084644
C3_beta_alpha_ratio_std,band_ratio,0.6372436230716463,0.4263008949559368,0.31755424880428657,0.29684902404243524,0.020705224761851326,0.020705224761851326
P4_beta_abs_mean,frequency_band,0.6371938332222964,0.4263189182194156,1595.9487142923824,1893.8105186843936,-297.8618043920112,297.8618043920112
P3_delta_rel_std,frequency_band,0.6367565606385266,0.42647725467737374,0.12247408282087767,0.12644951719874917,-0.003975434377871498,0.003975434377871498
Fp2_psd_18hz_std,psd_bin,0.6340588690209836,0.42745606328528707,160.2215146580609,293.5069321794213,-133.28541752136042,133.28541752136042
P4_gamma_abs_std,frequency_band,0.6310442088094775,0.42855391664863496,149.57507959714397,356.28462018508975,-206.70954058794578,206.70954058794578
P7_psd_12hz_std,psd_bin,0.628224919146003,0.4295845036341317,200.87002423892744,279.39082173670397,-78.52079749777653,78.52079749777653
Pz_theta_rel_std,frequency_band,0.6253187824799676,0.43065079064589007,0.06637961920630595,0.06866259953034831,-0.0022829803240423663,0.0022829803240423663
T7_psd_20hz_std,psd_bin,0.6217847357705537,0.43195290913420703,79.14499878225173,134.1198202230363,-54.97482144078457,54.97482144078457
Cz_psd_26hz_mean,psd_bin,0.621391166724486,0.43209829133154776,51.08785798823634,64.1557928531567,-13.06793486492036,13.06793486492036
C4_beta_alpha_ratio_std,band_ratio,0.6187757397540581,0.4330663177568047,0.35095767284720714,0.3211669669315518,0.029790705915655358,0.029790705915655358
P4_psd_30hz_std,psd_bin,0.6176719719232436,0.43347584172480413,32.60222153516889,52.12800565449494,-19.525784119326055,19.525784119326055
O1_psd_16hz_std,psd_bin,0.6170250351762293,0.43371614613226195,220.5187910737189,332.30302786355526,-111.78423678983637,111.78423678983637
P8_kurtosis_mean,time_domain,0.6139663639179054,0.43485505643417854,1.369109584844645,1.6000447306034065,-0.2309351457587614,0.2309351457587614
F8_psd_4hz_mean,psd_bin,0.6125650263009564,0.4353783833451291,2392.2870610968985,2816.3434394757214,-424.05637837882296,424.05637837882296
P3_psd_10hz_mean,psd_bin,0.6092144314335924,0.4366335842878283,765.1874610984102,669.9012680547379,95.28619304367226,95.28619304367226
